Time (min),Traffic,Baseline_Replicas,Baseline_CPU,Baseline_Latency,Baseline_p50,Baseline_p95,Baseline_p99,Decoupled_Replicas,Decoupled_CPU,Decoupled_Latency,Decoupled_p50,Decoupled_p95,Decoupled_p99
19.6969696969697,63.535726959600595,3.0,100.0,109.47068633352409,109.47068633352409,118.50302141234556,119.02409748092676,2.0,100.0,100.13960416998003,100.13960416998003,102.66005894860331,102.83804905222645
19.94949494949495,51.08779645263657,2.0,100.0,105.44033833317924,109.47068633352409,118.50302141234556,119.02409748092676,2.0,100.0,99.22937280627647,100.02046612203917,101.76547928199656,102.21415785984725
20.202020202020204,57.87599953517142,2.0,100.0,101.25133469553002,109.47068633352409,118.50302141234556,119.02409748092676,2.0,100.0,100.22703469050249,100.13960416998003,101.76547928199656,102.21415785984725
20.454545454545457,58.70863978063566,2.0,100.0,98.28568488716743,109.47068633352409,118.50302141234556,119.02409748092676,2.0,100.0,101.32426134904209,100.13960416998003,101.16423958883587,101.29225699700085
20.70707070707071,62.26126509550246,3.0,100.0,107.85821500387777,108.05338159866004,118.50302141234556,119.02409748092676,2.0,100.0,103.1720336322907,100.22703469050249,102.43292471899126,103.02421184963082
20.959595959595962,50.229161729144586,2.0,100.0,110.96494483048637,109.47068633352409,118.50302141234556,119.02409748092676,2.0,100.0,97.5243690023463,100.22703469050249,102.43292471899126,103.02421184963082
21.212121212121215,46.726762754764835,2.0,100.0,109.5530744293483,109.47068633352409,115.67842953197933,117.15648893340051,2.0,100.0,104.26606674931253,100.22703469050249,103.8284535025038,104.17854409995078
21.464646464646467,46.20916350002604,2.0,100.0,111.42800098818418,109.47068633352409,112.31544128786246,112.7887427810242,2.0,100.0,96.095824400955,100.13960416998003,103.8284535025038,104.17854409995078
21.71717171717172,51.24367725517704,2.0,100.0,100.94647524914708,107.85821500387777,111.24277852510505,111.39095649556836,2.0,100.0,99.69642980992883,100.13960416998003,103.8284535025038,104.17854409995078
21.969696969696972,46.25914016368304,2.0,100.0,99.85434217468625,105.44033833317924,111.24277852510505,111.39095649556836,2.0,100.0,101.17663441296915,100.22703469050249,103.8284535025038,104.17854409995078
22.222222222222225,39.915301545267376,2.0,100.0,98.09466642703163,101.25133469553002,111.24277852510505,111.39095649556836,2.0,100.0,100.3502375986385,100.3502375986385,103.8284535025038,104.17854409995078
22.474747474747478,43.0791576783873,2.0,100.0,96.97030555062827,100.94647524914708,111.24277852510505,111.39095649556836,2.0,100.0,98.75460096035881,100.3502375986385,103.8284535025038,104.17854409995078
22.72727272727273,38.94692620827867,2.0,100.0,96.47428561656264,100.94647524914708,111.24277852510505,111.39095649556836,2.0,100.0,96.95107101998212,99.69642980992883,103.8284535025038,104.17854409995078
22.979797979797983,41.253481362920866,2.0,100.0,101.71279758864695,100.94647524914708,111.24277852510505,111.39095649556836,2.0,100.0,99.01399813068234,99.01399813068234,103.03029381477518,104.01891216240506
23.232323232323235,30.848708889587602,2.0,100.0,77.54995971222941,99.85434217468625,110.67803036464983,111.27800686347732,2.0,100.0,75.94304271008058,99.01399813068234,103.03029381477518,104.01891216240506
23.484848484848488,30.66938157470348,2.0,100.0,74.18197637933473,98.09466642703163,107.54191962836929,110.6507847162212,2.0,100.0,78.37265813080076,98.75460096035881,100.84607568723689,101.11052266782269
23.73737373737374,28.295869490749475,2.0,100.0,71.08603557857606,96.97030555062827,101.406268652847,101.65149180148696,2.0,100.0,71.45370469880379,98.75460096035881,100.84607568723689,101.11052266782269
23.989898989898993,20.88755346446761,2.0,100.0,52.9895184206267,96.47428561656264,100.96941542306267,101.56412115553009,2.0,100.0,50.83306447064772,96.95107101998212,100.84607568723689,101.11052266782269
24.242424242424242,27.63444753916904,2.0,100.0,67.31840397552034,77.54995971222941,100.26554512400082,101.42334709571773,2.0,100.0,70.88531859878911,78.37265813080076,99.81574181145604,100.24333844120201
24.494949494949495,25.407840463463565,2.0,100.0,63.827051370549974,74.18197637933473,99.81580077343948,101.33339822560545,2.0,100.0,64.13420020041214,75.94304271008058,98.91023926255293,98.99324635705646
24.747474747474747,22.076849334494362,2.0,100.0,55.30854077312791,71.08603557857606,99.61739279981322,101.2937166308802,2.0,100.0,56.81784757391383,71.45370469880379,98.18882728640226,98.84896396182633
25.0,18.827064333124266,2.0,94.13532166562133,44.78172023714942,67.31840397552034,92.04766243807993,99.77977055853354,2.0,94.13532166562133,48.32691851665789,70.88531859878911,90.75746213072969,97.36269093069181
